BusinessId,BusinessName,CategoryId,BusinessDescription,BusinessSlug,Tagline,AboutBrief,Description,Vision,WhyChooseUs,Address1,City,State,Country,Pincode,Landmark
DB1478B8-BC04-4701-A5FE-376DDD4EA271,M/S SIMRAN ACCESSORIES,06137175-1F9E-4F38-923C-3E11C3ABF6E7,"<p>Deals&nbsp;in&nbsp;automobile&nbsp;accessories&nbsp;like&nbsp;helmet,&nbsp;motor&nbsp;bike&nbsp;spare&nbsp;parts&nbsp;</p>",ms-simran-accessories-automobile-fittings-components-dhanbad,Your Trusted Source for Quality Motorcycle Accessories & Spare Parts,"Supplier of motorcycle accessories, helmets, and bike spare parts offering quality, safety, and reliable performance.","M/S SIMRAN ACCESSORIES is a trusted dealer of motorcycle accessories, helmets, and bike spare parts. We provide quality products designed for safety, durability, and performance, catering to riders, workshops, retailers, and automotive businesses with reliable and cost-effective solutions.",To be a trusted provider of quality motorcycle accessories and spare parts.,Quality Motorcycle Accessories,"NEAR RELAIBLE INDUSTRIES, KATRAS ROAD, MATKURIA",DHANBAD ,Jharkhand,India,826001.0,
Reliable Spare Parts Supply,,,,,,,,,,,,,,,
Durable & Performance-Focused Products,,,,,,,,,,,,,,,
Wide Product Availability,,,,,,,,,,,,,,,
Quality Motorcycle Accessories,,,,,,,,,,,,,,,
Reliable Spare Parts Supply,,,,,,,,,,,,,,,
Durable & Performance-Focused Products,,,,,,,,,,,,,,,
Wide Product Availability,1,,,,,,,,,,,,,,
3580EAEB-0169-491D-A656-37816E8ECAAB,MIIO ENERGY PRIVATE LIMITED,00306CCA-2DE3-4FDA-866D-178EDD222D50,"<h2><strong><em>MIIO ENERGY PRIVATE LIMITED</em></strong></h2><p><strong><em>LED Lights, Bulbs, Rechargeable &amp; Indoor Lighting Solutions</em></strong></p><p><br></p><p><strong><em>MIIO ENERGY PRIVATE LIMITED</em></strong><em> is a dynamic and innovative company specializing in energy-efficient </em><strong><em>LED Lights, Bulbs, Rechargeable Lighting, and Indoor Lighting Accessories</em></strong><em>. With a strong focus on sustainability and advanced technology, we provide reliable and cost-effective lighting solutions for residential, commercial, and industrial applications.</em></p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We offer a wide selection of lighting solutions, including:</em></p><p><em>LED Bulbs</em></p><p><em>LED Tube Lights</em></p><p><em>Panel Lights</em></p><p><em>Downlights</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Energy-Efficient &amp; Eco-Friendly Products</em></p><p><em> ✔ Modern &amp; Innovative Designs</em></p><p><em> ✔ Durable &amp; Long-Lasting Performance</em></p><p><em> ✔ Competitive Pricing</em></p><p><em> ✔ Strict Quality Control</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At MIIO ENERGY PRIVATE LIMITED, quality is at the core of our operations. Our products undergo:</em></p><p><em>Performance testing</em></p><p><em>Luminosity checks</em></p><p><br></p><p><strong><em>MIIO ENERGY PRIVATE LIMITED</em></strong><em> is committed to powering a brighter and more energy-efficient future. With innovative LED technology and customer-centric service, we continue to deliver lighting solutions that combine performance, savings, and sustainability.</em></p><h3><br></h3><h3><em>Bright Ideas. Smart Energy. Reliable Lighting.</em></h3><p><br></p>",miio-energy-private-limited-gautam-budh-nagar,,,,,,"B-37 Ground Floor,, Sector-5  Noida,, Gautam Budh Nagar",GAUTAM BUDH NAGAR,Uttar Pradesh,India,201301.0,
36AEABE2-75E4-4B79-962C-38E629906C63,MORE SIGNAGES,A69BE3A9-0257-4A43-8E54-D556335DDEEB,"<p>All type of signage, branding and printing </p>",more-signages-kolkata,,,,,,"6A, TARA CHAND DUTTA STREET, KOLKATA",KOLKATA,West Bengal,India,700073.0,
5A1D53DC-FABD-435B-8044-39E78B8F21E5,ASIAN MOTORS,33C908E3-7CE7-4340-8E80-BA4874641FF1,"<h3><strong>Driven&nbsp;by&nbsp;quality&nbsp;and&nbsp;customer&nbsp;satisfaction,&nbsp;ASIAN&nbsp;MOTORS&nbsp;continues&nbsp;to&nbsp;be&nbsp;a&nbsp;reliable&nbsp;partner&nbsp;for&nbsp;automotive&nbsp;engines&nbsp;and&nbsp;engine&nbsp;parts.&nbsp;We&nbsp;power&nbsp;performance&nbsp;with&nbsp;trust&nbsp;and&nbsp;expertise.</strong></h3><p></p><p></p><p></p><p></p><h4></h4>",asian-motors-automotive-engine-engine-parts-kolkata,Powering Performance: Trusted Automotive Engines & Components.,Premier supplier and distributor of high-performance automotive engines and precision-engineered engine components for professionals.,"ASIAN MOTORS is a trusted leader in the automotive sector, specializing in the supply of genuine, reliable engine assemblies and vital mechanical components. We cater to the high-demand requirements of automotive workshops, authorized dealerships, and fleet operators. As a key supplier we are committed to enhancing vehicle reliability through quality-assured parts that meet stringent performance standards, ensuring your automotive operations remain efficient and productive.","To be the most reliable partner in the automotive supply chain, delivering excellence in engine technology and mechanical components.",Genuine & Compatible Components,"GROUND FLOOR, 12, MANGOE LANE, KOLKATA",KOLKATA,West Bengal,India,700001.0,
High-Performance Reliability,,,,,,,,,,,,,,,
Extensive Product Availability,,,,,,,,,,,,,,,
Rigorous Quality Testing,1,,,,,,,,,,,,,,
80D2FE83-319B-40C5-8082-39EB92AAE7E0,Bharat Touch Enterprise,05C6CEE2-DCF5-4633-9DBF-3CBE17AAFF2F,"<h2><strong><em>Bharat Touch</em></strong></h2><p><strong><em>Bharat Touch</em></strong><em> helps professionals and businesses upgrade from traditional paper visiting cards to smart, digital, and contactless networking solutions.</em></p><p><br></p><p><em>We provide </em><strong><em>NFC-enabled digital visiting cards and online digital profiles</em></strong><em> that allow individuals and teams to share their complete professional identity with just a tap or QR scan. Our solution combines technology, branding, and convenience to create a modern way of connecting.</em></p><p><br></p><p><em>From entrepreneurs and consultants to corporate teams and organizations, Bharat Touch enables users to share contact details, social media links, websites, services, photos, videos, and more — all through a single smart digital profile that can be updated anytime.</em></p><p><em>We are focused on making networking:</em></p><p><br></p><p><em>✔ Smarter</em></p><p><em>✔ Faster</em></p><p><em>✔ Paperless</em></p><p><em>✔ Always Updated</em></p><p><br></p><p><em>With centralized control, corporate branding options, and scalable solutions, Bharat Touch is transforming how India networks in the digital era.</em></p><p><br></p><p><strong><em><u>Services Provided</u></em></strong></p><p><em>🔹 Online Digital Profiles &amp; Mini Websites</em></p><p><em>🔹 Smart NFC Digital Visiting Cards</em></p><p><em>🔹 Corporate Digital Card Solutions</em></p><p><em>🔹 Branding &amp; Custom Card Design</em></p><p><em>🔹 Profile Management &amp; Updates</em></p><p><br></p><h1><br></h1>",bharat-touch-enterprise-chandigarh,,,,,,"H.NO. 542, SECTOR 44A, Chandigarh",CHANDIGARH,Chandigarh,India,160047.0,
38DC92CC-E5BC-456F-83A9-3B3BB3C99FB2,PRIORITIES MADE EASY TECHNOLOGY PRIVATE LIMITED,1005C1EA-FC72-4615-9622-A677C710C7EF,"<p><strong>Priorities Made Easy Technology Pvt Ltd Manufacturer of MedCase. MedCase is a GSM enabled smart care unit that tracks real-time adherence, prevents, wrong slot access, and connect the patient to emergency services, lab tests, and doctor appointments.</strong></p>",priorities-made-easy-technology-private-limited-bhubaneswar-bhubaneswar,,,,,,"PHASE-II, D-304, RAGHUNATHPUR JALI, BHUBANESWAR",BHUBANESWAR,Odisha,India,751024.0,Bhubaneswar
C64678BE-696B-4675-8248-3C1D4456BE51,THAR MARBLES,DF1E923B-44B1-46C6-83CC-67FB8212BFF4,"<p><strong>THAR&nbsp;MARBLES&nbsp;is&nbsp;a&nbsp;reputed&nbsp;name&nbsp;in&nbsp;the&nbsp;field&nbsp;of&nbsp;Stone&nbsp;Tiles&nbsp;&amp;&nbsp;Floorings,&nbsp;specializing&nbsp;in&nbsp;high-quality&nbsp;Stone&nbsp;Tiles&nbsp;for&nbsp;residential,&nbsp;commercial,&nbsp;and&nbsp;architectural&nbsp;applications.&nbsp;With&nbsp;a&nbsp;strong&nbsp;commitment&nbsp;to&nbsp;excellence,&nbsp;durability,&nbsp;and&nbsp;aesthetic&nbsp;appeal,&nbsp;we&nbsp;provide&nbsp;natural&nbsp;stone&nbsp;solutions&nbsp;that&nbsp;enhance&nbsp;the&nbsp;beauty&nbsp;and&nbsp;value&nbsp;of&nbsp;every&nbsp;space.</strong></p><p></p>",thar-marbles-stone-tiles-floorings-kolkata,Premium Stone Tiles & Flooring Solutions with Timeless Natural Beauty,"Trusted supplier of natural stone, marble, and granite tiles for residential, commercial, and architectural projects.","THAR MARBLES is a reputed supplier of premium stone tiles and flooring solutions, offering natural stone, marble, and granite tiles. Our products combine durability, elegance, and superior craftsmanship, making them ideal for residential, commercial, hospitality, and architectural applications.",To be a leading provider of premium stone flooring and tile solutions.,Premium Quality Natural Stones,"10/1A, KALAKAR STREET, BURRABAZAR",Kolkata,West Bengal,India,700007.0,
Wide Range of Designs & Textures,,,,,,,,,,,,,,,
Precision Cutting & Finishing,,,,,,,,,,,,,,,
Durable & Long-Lasting Products,1,,,,,,,,,,,,,,
5B35A1AD-91BC-4E1F-98AD-3D613E47D1EE,Gokul marble co,DF1E923B-44B1-46C6-83CC-67FB8212BFF4,"<h2><strong><em>GOKUL MARBLE CO.</em></strong></h2><p><strong><em>Stone Tiles &amp; Floorings | Premium Stone Tiles</em></strong></p><p><br></p><p><strong><em>GOKUL MARBLE CO.</em></strong><em> is a trusted name in the field of </em><strong><em>Stone Tiles &amp; Flooring Solutions</em></strong><em>, offering high-quality natural stone products that combine durability, elegance, and timeless beauty. With years of experience in the industry, we cater to residential, commercial, and architectural projects by providing premium stone materials that enhance the aesthetic appeal and strength of every space.</em></p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We offer a wide selection of stone flooring products, including:</em></p><p><em>Marble Stone Tiles</em></p><p><em>Granite Tiles</em></p><p><em>Sandstone Tiles</em></p><p><em>Kota Stone Tiles</em></p><p><em>Natural Stone Slabs</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Premium Quality Natural Stones</em></p><p><em> ✔ Wide Variety of Designs &amp; Finishes</em></p><p><em> ✔ Durable &amp; Long-Lasting Materials</em></p><p><em> ✔ Competitive Pricing</em></p><p><em> ✔ Reliable Supply &amp; Timely Delivery</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At GOKUL MARBLE CO., quality is our foundation. Our stone products undergo:</em></p><p><em>Strict material inspection</em></p><p><em>Strength and durability testing</em></p><p><br></p><p><strong><em>GOKUL MARBLE CO.</em></strong><em> stands as a dependable partner for premium stone tiles and flooring solutions. With a focus on quality, elegance, and reliability, we continue to enhance spaces with natural beauty and lasting performance.</em></p><p><br></p><h3><em>Natural Strength. Timeless Elegance. Trusted Quality.</em></h3><p><br></p><p><br></p>",gokul-marble-co-kolkata,,,,,,"MOHISGOTE, KRISHNAPUR, NEWTOWN",KOLKATA ,West Bengal,India,700102.0,
7319AC8A-7AFC-46DC-9B16-3DB46AFA1B6A,GOODWILL FURNITURE,5240D7C8-AB70-41DB-84D3-31D8EAB1DE70,"<p><strong>GOODWILL&nbsp;FURNITURE&nbsp;stands&nbsp;for&nbsp;strength,&nbsp;style,&nbsp;and&nbsp;reliability.&nbsp;With&nbsp;a&nbsp;wide&nbsp;range&nbsp;of&nbsp;plastic&nbsp;chairs&nbsp;and&nbsp;furniture&nbsp;solutions,&nbsp;we&nbsp;continue&nbsp;to&nbsp;serve&nbsp;customers&nbsp;with&nbsp;products&nbsp;that&nbsp;offer&nbsp;comfort,&nbsp;durability,&nbsp;and&nbsp;affordability.</strong></p><p></p><p></p>",goodwill-furniture-plastic-furniture-supplies-near-mahakaran-metro-station-kolkata,"Durable, Stylish & Comfortable Plastic Furniture for Every Space","Manufacturer and supplier of plastic chairs and furniture offering durable, stylish, and affordable seating solutions.","GOODWILL FURNITURE is a trusted manufacturer and supplier of premium plastic furniture. We specialize in plastic chairs, chair sets, and designer seating solutions that combine durability, comfort, modern aesthetics, and affordability for residential, commercial, institutional, and office environments.",To provide innovative and durable furniture solutions that enhance everyday living.,Durable & High-Strength Materials,"50, RADHA BAZAR LANE, KOLKATA",KOLKATA,West Bengal,India,700001.0,Near Mahakaran metro station 
Modern & Attractive Designs,,,,,,,,,,,,,,,
Lightweight & Easy Maintenance,,,,,,,,,,,,,,,
Weather & Moisture Resistant,1,,,,,,,,,,,,,,
80B50D6D-9144-47D2-B97C-3DE89CF103EA,Furniture Ram,F7E0674A-E631-4B24-986B-30C9AD0DE753,"<h3><em>FURNITURE RAM</em></h3><p><strong>Furniture Ram is a reliable and customer-oriented enterprise engaged in the manufacturing and supply of Office &amp; Commercial Furniture. With a focus on functionality, comfort, and modern design, we provide furniture solutions that enhance productivity and elevate professional spaces.</strong></p><p><br></p><h4><strong>OUR PRODUCT RANGE</strong></h4><p><strong>Our wide range of Office &amp; Commercial Furniture includes:</strong></p><p>Office Tables &amp; Workstations</p><p>Office Chairs &amp; Seating Solutions</p><p>Conference &amp; Meeting Room Furniture</p><p><br></p><h4><strong>WHY CHOOSE FURNITURE RAM</strong></h4><p>✔ Premium Quality Materials</p><p>✔ Modern &amp; Ergonomic Designs</p><p>✔ Customized Furniture Solutions</p><p><br></p><h4><strong>QUALITY ASSURANCE</strong></h4><p><strong>Quality is central to our process. Each furniture piece is crafted and inspected to ensure structural stability, superior finish, and long-lasting performance.</strong></p><p><br></p><p><strong>With a reputation for quality, reliability, and professional excellence, Furniture Ram continues to deliver furniture solutions that create productive and inspiring work environments.</strong></p><p><br></p><p><br></p><p><br></p>",furniture-ram-kolkata,,,,,,"58/P, Kailash Bose Street, Kolkata",KOLKATA,West Bengal,India,700012.0,
F5518469-6E48-427E-B129-3F484D842BC0,MOLA TECH,173E2E59-0BE0-4937-B2D3-6F76D064CA93,"<h1><em>&nbsp;MOLA&nbsp;TECH</em></h1><p><strong>MOLA&nbsp;TECH&nbsp;is&nbsp;a&nbsp;technology-driven&nbsp;company&nbsp;providing&nbsp;reliable&nbsp;Computer&nbsp;Hardware&nbsp;&amp;&nbsp;Network&nbsp;Support&nbsp;solutions&nbsp;for&nbsp;businesses&nbsp;and&nbsp;individuals.&nbsp;With&nbsp;a&nbsp;focus&nbsp;on&nbsp;performance,&nbsp;security,&nbsp;and&nbsp;uptime,&nbsp;we&nbsp;help&nbsp;our&nbsp;clients&nbsp;build,&nbsp;manage,&nbsp;and&nbsp;maintain&nbsp;efficient&nbsp;IT&nbsp;infrastructure.</strong></p><p></p><h4><strong>OUR&nbsp;SERVICES&nbsp;&amp;&nbsp;SOLUTIONS</strong></h4><p><strong>We&nbsp;offer&nbsp;a&nbsp;comprehensive&nbsp;range&nbsp;of&nbsp;IT&nbsp;Hardware&nbsp;&amp;&nbsp;Network&nbsp;Services,&nbsp;including:</strong></p><p>Computer&nbsp;&amp;&nbsp;Laptop&nbsp;Hardware&nbsp;Solutions</p><p>Network&nbsp;Setup,&nbsp;Configuration&nbsp;&amp;&nbsp;Maintenance</p><p>Server&nbsp;&amp;&nbsp;Workstation&nbsp;Support</p><p></p><h4><strong>WHY&nbsp;CHOOSE&nbsp;MOLA&nbsp;TECH</strong></h4><p>✔&nbsp;Experienced&nbsp;IT&nbsp;Professionals</p><p>✔&nbsp;Reliable&nbsp;&amp;&nbsp;Cost-Effective&nbsp;Solutions</p><p>✔&nbsp;Quick&nbsp;Response&nbsp;&amp;&nbsp;Minimal&nbsp;Downtime</p><p></p><h4><strong>QUALITY&nbsp;&amp;&nbsp;RELIABILITY</strong></h4><p><strong>Quality&nbsp;service&nbsp;is&nbsp;our&nbsp;priority.&nbsp;Every&nbsp;solution&nbsp;is&nbsp;designed&nbsp;to&nbsp;deliver&nbsp;system&nbsp;reliability,&nbsp;data&nbsp;safety,&nbsp;and&nbsp;long-term&nbsp;performance.</strong></p><p></p><p><strong>With&nbsp;a&nbsp;strong&nbsp;foundation&nbsp;in&nbsp;computer&nbsp;hardware&nbsp;and&nbsp;network&nbsp;support,&nbsp;MOLA&nbsp;TECH&nbsp;stands&nbsp;as&nbsp;a&nbsp;trusted&nbsp;IT&nbsp;partner&nbsp;for&nbsp;reliable&nbsp;and&nbsp;efficient&nbsp;technology&nbsp;solutions.</strong></p><p></p><p></p><p></p>",mola-tech-computer-hardware-network-support-lords-more-kolkata,,,,,,"51/14, PRINCE GOLAM HUSSAIN SHAH ROAD, KOLKATA",KOLKATA,West Bengal,India,700095.0,Lord's More 
CFB3C2B5-0166-4366-AC66-3F50300394AD,BALAJI FURNITURE,E99ECBB3-DBD8-4891-81EB-FBCBC0CDE99C,"<h3><strong>With&nbsp;a&nbsp;reputation&nbsp;for&nbsp;quality,&nbsp;comfort,&nbsp;and&nbsp;style,&nbsp;BALAJI&nbsp;FURNITURE&nbsp;continues&nbsp;to&nbsp;be&nbsp;a&nbsp;preferred&nbsp;choice&nbsp;for&nbsp;bedroom&nbsp;furniture&nbsp;solutions.</strong></h3><p></p><p></p><p></p>",balaji-furniture-bedroom-furniture-kolkata,Crafting Comfort and Elegance for Your Bedroom.,"A premier enterprise specializing in high-quality, durable bedroom furniture that blends timeless design with modern functional requirements.","BALAJI FURNITURE is a trusted name in interior furnishings, dedicated to creating sophisticated bedroom spaces. From ergonomically designed beds and bed frames to elegant wardrobes and dressing tables, our products are built with a focus on superior craftsmanship and long-lasting durability. As a key supplier we provide B2B partners and customers with reliable, aesthetic, and customizable furniture solutions, ensuring that every piece elevates the comfort and style of the home.","To be the preferred partner for premium bedroom furniture, consistently delivering innovative, comfortable, and durable designs that improve the quality of living.",Premium Quality Materials,"58/P, KAILASH BOSE STREET, CHALTA BAGAN",KOLKATA,West Bengal,India,700006.0,
